object,z,radius_kpc,B,V,instrumental_B_minus_V
LSQ14ahm,0.04977,2.0,1700.6506590167917,3474.8324363705315,0.775796887859816
LSQ14ahm,0.04977,2.5,1948.910636498115,4058.47769097059,0.7964280929791958
LSQ14ahm,0.04977,3.0,2312.2113155357565,4859.690954142816,0.806452823808006
LSQ14ahm,0.04977,3.5,2938.0732486347697,6983.100807899089,0.939964231592231
LSQ14ahm,0.04977,4.0,3756.7589368151394,10768.467315925349,1.1433514150645898
LSQ14ahm,0.04977,4.5,4356.007436142676,13316.859833830762,1.2132830403702841
LSQ14ahm,0.04977,5.0,4684.723362001488,14339.144984174412,1.2145982638323156
LSQ14ahm,0.04977,5.5,4818.322722572211,14709.94763839022,1.2117881047876793
LSQ14ahm,0.04977,6.0,4896.269470416686,14996.43526509974,1.2153068139412944
LSQ14ahm,0.04977,6.5,4879.788900333391,15191.376509524684,1.2329902319479054
LSQ14ahm,0.04977,7.0,4944.71765943836,15446.259304240784,1.236704556532796
LSQ14ahm,0.04977,7.5,5120.8254234109445,15781.554009832922,1.2220244890585523
LSQ14ahm,0.04977,8.0,5000.547150204488,15714.924852447031,1.2432369549930058
LSQ14ahm,0.04977,8.5,5093.749261892593,15528.985631167743,1.210263812383627
LSQ14ahm,0.04977,9.0,5119.148240005854,15641.293403712898,1.212687391776597
LSQ14ahm,0.04977,9.5,5198.79337078677,15594.021577233549,1.1926389358370983
LSQ14ahm,0.04977,10.0,5213.689658801725,15736.743799575095,1.1994242446542445
LSQ14ajn,0.02101,1.0,97992.97674402814,271201.2175325171,1.1052417111043704
LSQ14ajn,0.02101,1.5,130190.13615223422,364539.4716361025,1.117916196478946
LSQ14ajn,0.02101,2.0,155280.9132437007,434749.7323761433,1.117803116887626
LSQ14ajn,0.02101,2.5,176576.9501706931,493981.62039081583,1.116941947414483
LSQ14ajn,0.02101,3.0,195412.76338056757,545260.0617303841,1.1141269053839384
LSQ14ajn,0.02101,3.5,211944.8287974886,589522.4855632555,1.1106938746038728
LSQ14ajn,0.02101,4.0,226053.42445191185,627956.7436576933,1.1092965955549423
LSQ14ajn,0.02101,4.5,238535.5620434973,661808.9015935808,1.1079486733931097
LSQ14ajn,0.02101,5.0,248739.3895302392,690648.0189071399,1.108780515677836
LSQ14ajn,0.02101,5.5,258072.08102983655,715892.4181886648,1.1077668476960272
LSQ14ajn,0.02101,6.0,265853.2920967992,736968.5971868042,1.1070173500321627
LSQ14ajn,0.02101,6.5,272130.8841857702,754414.0204297196,1.1070797955570324
LSQ14ajn,0.02101,7.0,276701.2996608368,768087.6457810337,1.108498951969422
LSQ14ajn,0.02101,7.5,280459.3556864985,779154.4418464138,1.1093840472185568
LSQ14ajn,0.02101,8.0,283190.555108424,786410.2915932812,1.1089260589841792
LSQ14ajn,0.02101,8.5,285216.2022700877,791749.2230820418,1.1085336326199897
LSQ14ajn,0.02101,9.0,287331.45479383704,795233.4166917874,1.1052786240407018
LSQ14ajn,0.02101,9.5,289010.5281899682,800192.7342795443,1.1057023499673841
LSQ14ajn,0.02101,10.0,290648.2256555207,803118.1722864485,1.1035294421085715
LSQ14asu,0.0684,1.0,1024.6559559040031,3569.055159577243,1.3549379780871256
LSQ14asu,0.0684,1.5,2337.631454216068,7802.030297771347,1.3085789754098056
LSQ14asu,0.0684,2.0,3928.641884479343,13255.26049822905,1.32036456154007
LSQ14asu,0.0684,2.5,5931.802395490586,19832.49998724208,1.31047696903679
LSQ14asu,0.0684,3.0,8207.057286726627,27201.4853836322,1.3010128879694127
LSQ14asu,0.0684,3.5,10597.626011581098,35119.685566857894,1.3008550741525897
LSQ14asu,0.0684,4.0,12997.79933241136,43961.23138168036,1.3230000524772814
LSQ14asu,0.0684,4.5,15690.484822038745,53777.5621326331,1.3374118690077805
LSQ14asu,0.0684,5.0,18645.74514145677,64829.93482940186,1.3529896030901976
LSQ14asu,0.0684,5.5,22038.250002499783,77093.74731063872,1.359605126536566
LSQ14asu,0.0684,6.0,25952.389023566757,90573.90374145932,1.3570643591496931
LSQ14asu,0.0684,6.5,30327.916400922164,105812.90020909088,1.356740109436175
LSQ14asu,0.0684,7.0,35254.71539635809,123154.5367431276,1.3580830046598737
LSQ14asu,0.0684,7.5,41144.36870485032,143854.52822563288,1.3590328348262095
LSQ14asu,0.0684,8.0,47862.12807119296,167413.79524408077,1.3594980934025966
LSQ14asu,0.0684,8.5,54378.54369501148,189793.67929293163,1.3571354309583914
LSQ14asu,0.0684,9.0,59976.44703852973,209002.77215464597,1.3554282790422238
LSQ14asu,0.0684,9.5,64343.08477065183,225061.86016137997,1.359500064494175
LSQ14asu,0.0684,10.0,68061.67609094486,242466.39735569875,1.3793722994211568
LSQ14auy,0.0825,1.0,114.5932447109555,576.6568733836469,1.7543961406213084
LSQ14auy,0.0825,1.5,240.13208070316244,1272.1591223244673,1.810228131297378
LSQ14auy,0.0825,2.0,458.8707523788735,2256.112076416726,1.7291757320019918
LSQ14auy,0.0825,2.5,817.9617657527771,3519.8785604667223,1.5844866908427346
LSQ14auy,0.0825,3.0,1315.881754861756,5155.771177482504,1.4826919225022774
LSQ14auy,0.0825,3.5,1902.6766715165452,7152.807395296437,1.4377788437731858
LSQ14auy,0.0825,4.0,2552.342701025798,9298.466219891478,1.4036808283401616
LSQ14auy,0.0825,4.5,3251.492386963807,12017.912023117517,1.4193656973894428
LSQ14auy,0.0825,5.0,4154.155611855051,15250.467500608827,1.4120009905823157
LSQ14auy,0.0825,5.5,5092.830512425242,18860.034761997445,1.4214581640571757
LSQ14auy,0.0825,6.0,6133.179067230912,22974.219568242806,1.4338878065749174
LSQ14auy,0.0825,6.5,7235.231550135461,27511.13835425717,1.4501403162697135
LSQ14auy,0.0825,7.0,8590.05399022498,32432.76969152021,1.442470361599291
LSQ14auy,0.0825,7.5,9968.336186935989,38340.74599356705,1.4625947057827275
LSQ14auy,0.0825,8.0,11721.299107501063,45438.167728828485,1.4711126545307058
LSQ14auy,0.0825,8.5,13882.719172153966,53821.79902296451,1.4712091790427995
LSQ14auy,0.0825,9.0,16384.974217182917,64341.24088051335,1.4851091752254741
LSQ14auy,0.0825,9.5,19582.99337592669,77423.96810818101,1.4924908721547294
LSQ14auy,0.0825,10.0,24097.912352036685,94674.95302879708,1.4856391946951026
LSQ14azy,0.0458,1.0,2432.55448018774,4646.356354760538,0.7026248488843254
LSQ14azy,0.0458,1.5,5574.795610146711,10551.35084768553,0.6926977870265965
LSQ14azy,0.0458,2.0,10120.420496199313,19327.872646178803,0.7024637445658776
LSQ14azy,0.0458,2.5,16461.57414913397,31550.845393551288,0.7063490948389763
LSQ14azy,0.0458,3.0,24224.61725681328,46654.09229727003,0.7115820504467865
LSQ14azy,0.0458,3.5,33915.97372801325,65317.01276469166,0.7115550603382907
LSQ14azy,0.0458,4.0,46386.197790558406,89426.73872631237,0.71269654353371
LSQ14azy,0.0458,4.5,61967.01475921006,119565.59297298452,0.71361411842657
LSQ14azy,0.0458,5.0,78584.07934549295,149191.98609511438,0.6960273148168948
LSQ14azy,0.0458,5.5,91997.35474090844,173966.48276466294,0.6917256076541338
LSQ14azy,0.0458,6.0,103498.67992601168,195229.9240520246,0.6890289367823659
LSQ14azy,0.0458,6.5,114398.82650787916,215082.77523886776,0.6854601551652302
LSQ14azy,0.0458,7.0,124681.41072038907,233639.7808676432,0.6818627068469362
LSQ14azy,0.0458,7.5,133649.55877321644,250524.6960789471,0.682207536541761
LSQ14azy,0.0458,8.0,141536.2577486103,264687.1549062566,0.6796628930308481
LSQ14azy,0.0458,8.5,148458.5297127231,278197.6248391229,0.6818706567169374
LSQ14azy,0.0458,9.0,154108.53071134174,288632.2405329275,0.6812954019499874
LSQ14azy,0.0458,9.5,158257.47781858922,296441.5266747346,0.6814370030266025
LSQ14azy,0.0458,10.0,161111.4282060314,302102.10567287094,0.6825685119608174
LSQ14ba,0.07755,1.0,192.6715329118524,427.59340771568014,0.8655336207796711
LSQ14ba,0.07755,1.5,511.956615916601,977.5472153749338,0.7022614581361325
LSQ14ba,0.07755,2.0,932.835198063386,1827.938712768651,0.7303917647927842
LSQ14ba,0.07755,2.5,1524.875843426935,3060.7349368068567,0.7564780907283463
LSQ14ba,0.07755,3.0,2329.55568955458,4661.239588900969,0.7530708233770069
LSQ14ba,0.07755,3.5,3402.9481431568674,6819.659774995165,0.7547684443085729
LSQ14ba,0.07755,4.0,4547.255390858112,9431.690757228014,0.7921005158574805
LSQ14ba,0.07755,4.5,5815.267145636878,12315.176384770784,0.8146774149800935
LSQ14ba,0.07755,5.0,7155.731093815783,15304.173015166729,0.8253896374934095
LSQ14ba,0.07755,5.5,8577.663253615003,18486.740272350155,0.8337283680202763
LSQ14ba,0.07755,6.0,10112.183152407784,22014.20657613341,0.8446452762531125
LSQ14ba,0.07755,6.5,11686.832098974246,25621.104608298723,0.8522526123306635
LSQ14ba,0.07755,7.0,13340.932935387284,29979.3791023401,0.8790910825612525
LSQ14ba,0.07755,7.5,15132.712789372144,34520.269135765186,0.8953934588347334
LSQ14ba,0.07755,8.0,16834.260711259172,39205.279158874015,0.9178762544625558
LSQ14ba,0.07755,8.5,18685.037897463528,43343.9042931016,0.9135851142468853
LSQ14ba,0.07755,9.0,20327.065234015285,47024.44378540211,0.9106224660338263
LSQ14ba,0.07755,9.5,21512.755455073617,50312.00905012711,0.9224390485195633
LSQ14ba,0.07755,10.0,22602.583895898588,53252.71449909871,0.9304591510937785
LSQ14bjj,0.08114,1.0,623.7482541867291,1328.8204599667542,0.8211424082055598
LSQ14bjj,0.08114,1.5,1309.5198046731027,2882.030824371974,0.8564663763187336
LSQ14bjj,0.08114,2.0,2161.4444894552976,4763.929077976448,0.8580530024800239
LSQ14bjj,0.08114,2.5,3141.69113749368,6659.201409432388,0.8156466588319916
LSQ14bjj,0.08114,3.0,4193.035361624171,8704.048856336156,0.7929819876873996
LSQ14bjj,0.08114,3.5,5247.817452911593,10718.0807704256,0.7753457649251911
LSQ14bjj,0.08114,4.0,6335.648088818804,12699.02673341443,0.7549484773083488
LSQ14bjj,0.08114,4.5,7215.112623670734,14318.794762726351,0.7441583741046267
LSQ14bjj,0.08114,5.0,7897.169901738516,15560.635119711924,0.7363895936351655
LSQ14bjj,0.08114,5.5,8315.53026254114,16269.008071205426,0.7286778154952693
LSQ14bjj,0.08114,6.0,8604.830008759021,16856.495484258234,0.7300624835887669
LSQ14bjj,0.08114,6.5,8880.390809239212,17295.376213641106,0.7237448366574927
LSQ14bjj,0.08114,7.0,9048.818828320207,17814.360632091273,0.7354458671114708
LSQ14bjj,0.08114,7.5,9219.313771305162,18379.07434450699,0.7490625961334338
LSQ14bjj,0.08114,8.0,9345.492701729425,18600.121873298256,0.7472839679578922
LSQ14bjj,0.08114,8.5,9550.040154371116,18713.237295237584,0.730359317774397
LSQ14bjj,0.08114,9.0,9754.748990942162,18847.386441429506,0.7150875917053678
LSQ14bjj,0.08114,9.5,9725.793537636751,18921.1375510361,0.7225554923324353
LSQ14bjj,0.08114,10.0,9766.04956844456,19077.842289111708,0.7270258250710193
LSQ14fms,0.078,1.0,55.359145262677096,374.3901856589232,2.075337698688055
LSQ14fms,0.078,1.5,196.6757711908611,838.8553665516332,1.5748405637306946
LSQ14fms,0.078,2.0,355.78616598769065,1424.729476934106,1.5063583807466183
LSQ14fms,0.078,2.5,529.5350436695228,2197.830723978909,1.5452488349408036
LSQ14fms,0.078,3.0,871.764382947463,3226.2339632476105,1.4207418435224197
LSQ14fms,0.078,3.5,1292.4114222450362,4459.3526468539085,1.344677575521898
LSQ14fms,0.078,4.0,1720.0470967669276,5856.711167562505,1.3302836703732936
LSQ14fms,0.078,4.5,2285.0105571913687,7566.586474276245,1.300029472029566
LSQ14fms,0.078,5.0,2953.4111169161906,9619.234118109514,1.2820414742115367
LSQ14fms,0.078,5.5,3738.363792085373,12139.921753258515,1.2788358146626368
LSQ14fms,0.078,6.0,4847.10611269943,15444.92826412991,1.258258420298952
LSQ14fms,0.078,6.5,6061.001511436946,19532.862025522667,1.2705537250915548
LSQ14fms,0.078,7.0,7613.195695702696,24646.594247201843,1.2754748050847056
LSQ14fms,0.078,7.5,9634.020053011423,31487.272533589505,1.2858187429686387
LSQ14fms,0.078,8.0,12285.199822426515,40443.160071149,1.2936571438080309
LSQ14fms,0.078,8.5,15479.397772752636,51200.19765940722,1.2987939429221937
LSQ14fms,0.078,9.0,18685.72239377482,61664.353098053965,1.296310718467063
LSQ14fms,0.078,9.5,21080.8126611682,70168.18965164697,1.3056323074746323
LSQ14fms,0.078,10.0,23136.915519673046,77312.12315836828,1.3098553481649964
LSQ14foj,0.04607,1.0,262.5882235008727,127.07487276269453,-0.7880389038026664
LSQ14foj,0.04607,1.5,388.07542433166793,432.7054630146025,0.11819059320845557
LSQ14foj,0.04607,2.0,718.3922707852553,687.1674877455197,-0.048247619362832415
LSQ14foj,0.04607,2.5,844.486812312073,842.8546245910386,-0.0021004946783791407
LSQ14foj,0.04607,3.0,1307.2705642634528,1204.9102060836904,-0.08852699814578523
LSQ14foj,0.04607,3.5,1660.9631208970966,1942.5915782654429,0.17005377969554325
LSQ14foj,0.04607,4.0,2062.8993618955988,2588.504385575978,0.24642715898964798
LSQ14foj,0.04607,4.5,2720.908976977304,4084.849830179117,0.4411552046446975
LSQ14foj,0.04607,5.0,3451.945290335608,5729.745587988234,0.5501785871792522
LSQ14foj,0.04607,5.5,4749.012118780285,7768.479994675335,0.5343319346111012
LSQ14foj,0.04607,6.0,6095.14431395071,10867.97983875993,0.6279120781849084
LSQ14foj,0.04607,6.5,7902.328099859145,14466.664785870296,0.6565334024200086
LSQ14foj,0.04607,7.0,9325.2920169057,17846.826755889037,0.7047464185931845
LSQ14foj,0.04607,7.5,10618.436682849702,20529.59835413431,0.7157996777413872
LSQ14foj,0.04607,8.0,11996.569137971868,22710.642293662917,0.6929308892154231
LSQ14foj,0.04607,8.5,12908.56761016673,24599.314572319865,0.7001123811424665
LSQ14foj,0.04607,9.0,13870.457727309851,26192.264063538478,0.6902056185908118
LSQ14foj,0.04607,9.5,14802.530022016475,28200.18721644313,0.6997901024052315
LSQ14foj,0.04607,10.0,15549.2445008524,29487.16387358973,0.6948092769508518
LSQ14gfb,0.0527,1.0,1657.104413908269,5643.863646660305,1.3305665968145766
LSQ14gfb,0.0527,1.5,3869.997724686063,12533.975837606466,1.275945358678821
LSQ14gfb,0.0527,2.0,7016.829475751571,22285.02399341528,1.2546804591392313
LSQ14gfb,0.0527,2.5,11106.707687319831,34659.40177162913,1.2355893010582255
LSQ14gfb,0.0527,3.0,16199.903160748185,50240.52847748606,1.2288544515875885
LSQ14gfb,0.0527,3.5,22895.28138115592,69998.80446161162,1.2133615931071322
LSQ14gfb,0.0527,4.0,31779.31899766802,96807.25605153965,1.2094083100754975
LSQ14gfb,0.0527,4.5,43895.13589810999,135804.4947070825,1.226244365136218
LSQ14gfb,0.0527,5.0,58841.30084093556,186578.4273553446,1.252947906918389
LSQ14gfb,0.0527,5.5,72471.22899513139,231504.29361146755,1.260983559472004
LSQ14gfb,0.0527,6.0,82976.17648155584,264196.8282875812,1.257435451918427
LSQ14gfb,0.0527,6.5,90881.48086307672,288393.8242267121,1.2537764024781737
LSQ14gfb,0.0527,7.0,97235.315438747,307904.4931991774,1.251479997786051
LSQ14gfb,0.0527,7.5,102567.56257343304,324301.6463678861,1.249847796060102
LSQ14gfb,0.0527,8.0,107076.12643434395,338734.1131873079,1.2504157096758692
LSQ14gfb,0.0527,8.5,110977.8829876136,351386.7755926701,1.2513724421841832
LSQ14gfb,0.0527,9.0,114264.5518337404,362173.0150313569,1.2525114199057512
LSQ14gfb,0.0527,9.5,116943.861225368,371201.7183107375,1.2540813718722454
LSQ14gfb,0.0527,10.0,120148.77265984796,378912.848404681,1.2470499826812897
LSQ14gfn,0.1217,1.0,233.97089211987085,744.4126723477541,1.2566298165783323
LSQ14gfn,0.1217,1.5,547.5031409808673,1655.950367997892,1.201651752439281
LSQ14gfn,0.1217,2.0,1009.1012914855698,3010.151393596712,1.186633941749604
LSQ14gfn,0.1217,2.5,1547.222815900118,4773.289310309814,1.223162242045336
LSQ14gfn,0.1217,3.0,2194.738867653004,6674.277976654372,1.2075535894188207
LSQ14gfn,0.1217,3.5,2898.85240791789,8722.854572775133,1.1960813193171336
LSQ14gfn,0.1217,4.0,3611.718572362173,10896.345420318472,1.1989173993447098
LSQ14gfn,0.1217,4.5,4389.449196226748,13327.767714999396,1.2058684703120157
LSQ14gfn,0.1217,5.0,5129.005423180178,15901.505717767415,1.2285127286425772
LSQ14gfn,0.1217,5.5,5886.906460075133,18574.504885590926,1.2475752776508633
LSQ14gfn,0.1217,6.0,6709.995642110477,21468.50310336937,1.2626988152293115
LSQ14gfn,0.1217,6.5,7626.648558161554,24833.69509780804,1.2817690260682775
LSQ14gfn,0.1217,7.0,8655.023635097916,28920.233263717226,1.3098338334254138
LSQ14gfn,0.1217,7.5,9765.651771049186,33668.24148236115,1.3437979988452722
LSQ14gfn,0.1217,8.0,10977.727426785115,38638.586854518864,1.36627197800218
LSQ14gfn,0.1217,8.5,12173.22622779783,43312.80347516242,1.378026504625832
LSQ14gfn,0.1217,9.0,13276.584937244272,47354.59403389402,1.3806893489502587
LSQ14gfn,0.1217,9.5,14274.612695497855,50722.81622258717,1.3765975618321848
LSQ14gfn,0.1217,10.0,15121.445959645744,53654.84474543546,1.3750390520055458
LSQ14gov,0.0896,1.0,180.7744837790397,272.48610797883845,0.44551808932106884
LSQ14gov,0.0896,1.5,358.2052649609647,644.5357515494311,0.6377876180191564
LSQ14gov,0.0896,2.0,607.2917371356284,1074.8946418143796,0.6199213147134099
LSQ14gov,0.0896,2.5,825.6078155906883,1753.260578558773,0.8176816810534014
LSQ14gov,0.0896,3.0,1123.6373949752617,2518.471417125307,0.8762771051760311
LSQ14gov,0.0896,3.5,1491.4195598098202,3495.570393953314,0.9247955446916212
LSQ14gov,0.0896,4.0,1940.506227661978,4647.5051347116005,0.9482620935201493
LSQ14gov,0.0896,4.5,2422.120484213953,5943.103709776882,0.97454391594636
LSQ14gov,0.0896,5.0,3060.618032665909,7607.118041823553,0.9885275566592333
LSQ14gov,0.0896,5.5,3742.833893572997,9485.196983873544,1.0096145022881786
LSQ14gov,0.0896,6.0,4519.376027628715,11598.345287517175,1.0232938902529907
LSQ14gov,0.0896,6.5,5412.628550815742,13762.579070114783,1.0132290077225345
LSQ14gov,0.0896,7.0,6167.324416617456,15716.100729404974,1.0156200241994549
LSQ14gov,0.0896,7.5,6877.234781504617,17249.08281109862,0.998380390620759
LSQ14gov,0.0896,8.0,7476.250638926586,18899.428901522508,1.0069120710703439
LSQ14gov,0.0896,8.5,8196.563254700892,20477.888947712698,0.9941334717475093
LSQ14gov,0.0896,9.0,8849.117481456378,21992.155683933423,0.9884196009589512
LSQ14gov,0.0896,9.5,9429.880788949353,23140.803534621584,0.9746805817603664
LSQ14gov,0.0896,10.0,9809.870324480691,24053.710989028383,0.9737970549631326
LSQ14ie,0.08954,1.0,199.8505470124313,418.27475665294816,0.8018907847694281
LSQ14ie,0.08954,1.5,433.94721104996165,826.3192465205148,0.6992774171854528
LSQ14ie,0.08954,2.0,749.1990297030428,1497.3425244110408,0.7518098811174703
LSQ14ie,0.08954,2.5,1174.8253834185828,2331.770259296726,0.7442810934851742
LSQ14ie,0.08954,3.0,1679.3226145799858,3493.058634429214,0.7951793482899059
LSQ14ie,0.08954,3.5,2299.27041108286,4716.412414925585,0.7800543084722087
LSQ14ie,0.08954,4.0,2898.416379095292,5897.380536097337,0.771245942103193
LSQ14ie,0.08954,4.5,3345.460282918802,6911.634912299512,0.7878122783990181
LSQ14ie,0.08954,5.0,3685.321396557832,7727.882373254704,0.8039628359860569
LSQ14ie,0.08954,5.5,4028.024553594726,8352.123877566597,0.7917620447197727
LSQ14ie,0.08954,6.0,4260.068002789805,8824.420110977851,0.7906741099621784
LSQ14ie,0.08954,6.5,4351.41831064,9101.159199040434,0.8011646907033411
LSQ14ie,0.08954,7.0,4376.849895650209,9296.445644925445,0.8178882041629865
LSQ14ie,0.08954,7.5,4502.8853992735885,9522.942887414974,0.8132007140665056
LSQ14ie,0.08954,8.0,4530.657253134106,9754.504706417089,0.8326100345351877
LSQ14ie,0.08954,8.5,4572.604734348249,9786.039435976894,0.8261082497225052
LSQ14ie,0.08954,9.0,4528.544224928612,9901.08537008362,0.8493104795093105
LSQ14ie,0.08954,9.5,4534.677376103158,10035.57345298998,0.8624894994846689
LSQ14ie,0.08954,10.0,4604.246331800664,10017.748368205484,0.8440289196297688
LSQ14ip,0.0613,1.0,-15.000051210742988,-147.38677411507845,
LSQ14ip,0.0613,1.5,-31.225270435634343,-168.06442488947232,
LSQ14ip,0.0613,2.0,-68.86311286401462,-191.4445901935537,
LSQ14ip,0.0613,2.5,-55.280136897194325,-232.31833939604053,
LSQ14ip,0.0613,3.0,-119.63909771167408,-326.54506007531427,
LSQ14ip,0.0613,3.5,-183.45870825372265,-456.24280468911456,
LSQ14ip,0.0613,4.0,-295.5394530716827,-675.7468068407127,
LSQ14ip,0.0613,4.5,-40.43314714990504,-675.0329501044835,
LSQ14ip,0.0613,5.0,158.02673566550448,-896.0231131540659,
LSQ14ip,0.0613,5.5,498.2041964778159,-942.560540380632,
LSQ14ip,0.0613,6.0,664.0252497737536,-698.269099551535,
LSQ14ip,0.0613,6.5,761.1814115276316,-163.40483930315168,
LSQ14ip,0.0613,7.0,884.8435858299349,1097.53033407382,0.23387506313826023
LSQ14ip,0.0613,7.5,1051.821522766082,1857.467900804546,0.6174481603033154
LSQ14ip,0.0613,8.0,1270.922909387359,1992.3589998625848,0.4881209691775841
LSQ14ip,0.0613,8.5,1286.13464922885,2250.9781458267357,0.607712100070431
LSQ14ip,0.0613,9.0,1120.5468906340238,2179.302461119798,0.722218686207235
LSQ14ip,0.0613,9.5,1047.022979981862,2337.9375896885904,0.872191750041051
LSQ14ip,0.0613,10.0,923.5403855614386,2189.6707986279253,0.9373073379699917
LSQ14jp,0.0454,1.0,550.5830043092344,1469.8603869276078,1.066133211234011
LSQ14jp,0.0454,1.5,1111.29665516592,3505.906862038122,1.2474259181238088
LSQ14jp,0.0454,2.0,1992.039280183244,6542.485820436385,1.29111223055557
LSQ14jp,0.0454,2.5,3262.1352424426864,10726.477307816913,1.2923878904116082
LSQ14jp,0.0454,3.0,5010.310116281835,16298.602327348592,1.2807143895553939
LSQ14jp,0.0454,3.5,7422.0560654159235,23442.06666723851,1.248679165168843
LSQ14jp,0.0454,4.0,10580.6044176842,33207.051852233955,1.2417996070063704
LSQ14jp,0.0454,4.5,14937.104542419274,46236.70186940073,1.2268010677551415
LSQ14jp,0.0454,5.0,20740.819987078365,63639.09630592886,1.2172452042721686
LSQ14jp,0.0454,5.5,29013.369594442684,87060.58112490602,1.1930584782634726
LSQ14jp,0.0454,6.0,40687.68685602456,120783.05302093062,1.1813575065935409
