object,z,radius_kpc,B,V,instrumental_B_minus_V
LSQ14act,0.0591,8.5,36051.87854710715,133254.18961747587,1.4193824328668718
LSQ14act,0.0591,9.0,38993.89866474392,144468.47628083796,1.4219410838651956
LSQ14act,0.0591,9.5,41046.44181010432,153240.32766245728,1.4302438912465152
LSQ14act,0.0591,10.0,43087.01997502969,160114.59084915958,1.425211129668805
LSQ14age,0.08054,1.0,275.4180611322081,617.1413307992656,0.8759805400843945
LSQ14age,0.08054,1.5,640.9752282889343,1319.4292790467366,0.7838621786045031
LSQ14age,0.08054,2.0,1168.9046347824844,2292.392329434552,0.7312746648863733
LSQ14age,0.08054,2.5,1869.694598022951,3643.559268590991,0.724387912960237
LSQ14age,0.08054,3.0,2882.532701151528,5584.71478238071,0.7180668880660047
LSQ14age,0.08054,3.5,4095.641942360331,8083.677726887802,0.7382175231704937
LSQ14age,0.08054,4.0,5531.399584806671,10862.36434980293,0.7327233330510987
LSQ14age,0.08054,4.5,7206.28862566419,14082.278882253157,0.7274032206896142
LSQ14age,0.08054,5.0,9008.81910778718,18007.446048782225,0.7519606391861846
LSQ14age,0.08054,5.5,10969.997220715004,22205.64166393528,0.7656420242739035
LSQ14age,0.08054,6.0,13181.580368029268,26855.040288773467,0.7726458159372094
LSQ14age,0.08054,6.5,15423.600019793888,31913.520951022438,0.7894724186970153
LSQ14age,0.08054,7.0,17650.444488092697,36783.97613926557,0.7972575639655309
LSQ14age,0.08054,7.5,19795.602281412976,41365.22409675699,0.8001666544086756
LSQ14age,0.08054,8.0,21836.61804557691,45467.1836436457,0.7962816899541725
LSQ14age,0.08054,8.5,23718.057209934024,49038.705643589,0.7886497158886854
LSQ14age,0.08054,9.0,25463.899991787654,52547.26727377242,0.7865630386866119
LSQ14age,0.08054,9.5,27052.14217089105,55418.1455056492,0.7786258185899685
LSQ14age,0.08054,10.0,28363.256140409565,58077.29252688684,0.7781256876486099
LSQ14ahc,0.05086,1.0,1487.6808175869874,3493.929394257393,0.9270109032047047
LSQ14ahc,0.05086,1.5,3371.083335126616,7672.737248041105,0.8929520935733473
LSQ14ahc,0.05086,2.0,5726.0830478976895,13119.792572393246,0.9001733157031084
LSQ14ahc,0.05086,2.5,8472.991059973368,19065.154364852187,0.8805089445058245
LSQ14ahc,0.05086,3.0,11194.789223858734,25151.58671519859,0.8788736678138508
LSQ14ahc,0.05086,3.5,13951.574350557878,31556.46248890387,0.8861627363637208
LSQ14ahc,0.05086,4.0,16811.95927161345,38024.830656639024,0.8861223984541857
LSQ14ahc,0.05086,4.5,19671.17194333973,44829.15560320867,0.8943258102594296
LSQ14ahc,0.05086,5.0,22875.06288466953,52400.98718252459,0.8999429302507429
LSQ14ahc,0.05086,5.5,26251.51113406884,60813.50485863421,0.9121143143155972
LSQ14ahc,0.05086,6.0,29518.898526276276,69247.76744094475,0.9257640703285583
LSQ14ahc,0.05086,6.5,32655.913153410573,77109.95893591263,0.9328715986364879
LSQ14ahc,0.05086,7.0,35472.68086090987,83618.16468301316,0.9310165485148001
LSQ14ahc,0.05086,7.5,37964.43260666933,89775.21839568796,0.9344488918602673
LSQ14ahc,0.05086,8.0,40450.42924580709,95621.9415241217,0.9340860572106007
LSQ14ahc,0.05086,8.5,42813.32668943097,100809.52475637448,0.9298064814623092
LSQ14ahc,0.05086,9.0,44764.39340275432,105283.97084329191,0.9285738811062682
LSQ14ahc,0.05086,9.5,46349.63354986462,109415.7927786738,0.9325842663502917
LSQ14ahc,0.05086,10.0,47804.3153568284,113102.38055277248,0.9350116081255344
LSQ14ahm,0.04977,1.0,839.0334042307732,1786.3170218142598,0.8204482125166992
LSQ14ahm,0.04977,1.5,1335.419196736063,2763.6879675209616,0.7896784819180127
LSQ14ahm,0.04977,2.0,1707.1090417134862,3424.009843768033,0.7556843549458993
LSQ14ahm,0.04977,2.5,1959.0018594617004,3979.067390029187,0.7693661156429866
LSQ14ahm,0.04977,3.0,2326.7426766033195,4745.340120787196,0.7737974753793343
LSQ14ahm,0.04977,3.5,2957.852045643397,6827.45661805394,0.9082062572058065
LSQ14ahm,0.04977,4.0,3782.592467601918,10565.176945515355,1.1152180540309475
LSQ14ahm,0.04977,4.5,4388.7029985446925,13059.570458780618,1.1839817536824597
LSQ14ahm,0.04977,5.0,4725.088253855829,14021.5037804088,1.180961672150906
LSQ14ahm,0.04977,5.5,4867.164241715965,14325.601781833831,1.172092182323451
LSQ14ahm,0.04977,6.0,4954.394914686938,14539.03193167726,1.1688621728707147
LSQ14ahm,0.04977,6.5,4948.005567567228,14654.562875160802,1.178856722367642
LSQ14ahm,0.04977,7.0,5023.83284747287,14823.682544860189,1.1748023116436346
LSQ14ahm,0.04977,7.5,5211.646430083213,15066.861301360295,1.1526196146381085
LSQ14ahm,0.04977,8.0,5103.881273351602,14901.763370807068,1.1633427489410217
LSQ14ahm,0.04977,8.5,5210.40379935164,14611.002552285128,1.1195215869260773
LSQ14ahm,0.04977,9.0,5249.930489613921,14612.13590351232,1.1114003738420473
LSQ14ahm,0.04977,9.5,5344.510630380943,14447.336831639694,1.079699632521688
LSQ14ahm,0.04977,10.0,5375.149226219091,14466.178984512651,1.07490827102168
LSQ14ajn,0.02101,1.0,97957.4136061298,271179.339029047,1.1055482200814284
LSQ14ajn,0.02101,1.5,130110.11909196292,364490.2450032949,1.1184370880720216
LSQ14ajn,0.02101,2.0,155138.66069210728,434662.218362263,1.1185796357155524
LSQ14ajn,0.02101,2.5,176354.68055882843,493844.8797441279,1.1180089117680796
LSQ14ajn,0.02101,3.0,195092.6951394824,545063.1551991533,1.115514543707021
LSQ14ajn,0.02101,3.5,211509.18035823383,589254.473895747,1.112434165774294
LSQ14ajn,0.02101,4.0,225484.41424553827,627606.687602172,1.1114275859181437
LSQ14ajn,0.02101,4.5,237815.4085010558,661365.8618983118,1.1105044599744482
LSQ14ajn,0.02101,5.0,247850.31108278048,690101.056320388,1.111808059588522
LSQ14ajn,0.02101,5.5,256996.2961084116,715230.593458695,1.1112980464713937
LSQ14ajn,0.02101,6.0,264573.01913245866,736180.9710618814,1.1110975857530672
LSQ14ajn,0.02101,6.5,270628.341609565,753489.6536581089,1.111760042673394
LSQ14ajn,0.02101,7.0,274958.7059038178,767015.599111,1.1138418033542183
LSQ14ajn,0.02101,7.5,278458.92917971645,777923.7760262219,1.1154397412714954
LSQ14ajn,0.02101,8.0,280914.5142829297,785010.0673711962,1.1157526187498534
LSQ14ajn,0.02101,8.5,282646.76555693214,790168.5012063287,1.1161892330664969
LSQ14ajn,0.02101,9.0,284450.8406240709,793461.2579107111,1.1137962622240423
LSQ14ajn,0.02101,9.5,285800.95499464235,798218.1993413699,1.1151448745461858
LSQ14ajn,0.02101,10.0,287091.9118656859,800930.3219394408,1.113934445542466
LSQ14asu,0.0684,1.0,1080.901206738067,3672.55221629451,1.3279549440049954
LSQ14asu,0.0684,1.5,2464.183268592711,8034.898675385197,1.2832684999429738
LSQ14asu,0.0684,2.0,4153.622887815598,13669.248725098118,1.2932939552281808
LSQ14asu,0.0684,2.5,6283.335213203484,20479.356591725,1.2828151958896303
LSQ14asu,0.0684,3.0,8713.264544233201,28132.9588940876,1.2725862793918106
LSQ14asu,0.0684,3.5,11286.63033429838,36387.524511644406,1.27097052491332
LSQ14asu,0.0684,4.0,13897.723345756383,45617.18428915663,1.2904620321597984
LSQ14asu,0.0684,4.5,16829.451151428533,55873.37753115775,1.3028374307879695
LSQ14asu,0.0684,5.0,20051.87641230836,67417.36124733352,1.316541826931736
LSQ14asu,0.0684,5.5,23739.668840230213,80224.53327633603,1.3220813569049914
LSQ14asu,0.0684,6.0,27977.21805359305,94299.79778328093,1.3192655842445071
LSQ14asu,0.0684,6.5,32704.27824866136,110185.6508553954,1.31880118054619
LSQ14asu,0.0684,7.0,38010.73268722722,128225.89252227369,1.3201737240461395
LSQ14asu,0.0684,7.5,44308.164064266406,149676.23766597913,1.3216727571136673
LSQ14asu,0.0684,8.0,51461.824124573046,174037.60687398585,1.32289481654389
LSQ14asu,0.0684,8.5,58442.26306777259,197271.34164075417,1.3208424334703295
LSQ14asu,0.0684,9.0,64532.3123560889,217386.0337487445,1.318636028926667
LSQ14asu,0.0684,9.5,69419.21865842608,234402.46953011325,1.321206154115795
LSQ14asu,0.0684,10.0,73686.20117435124,252816.10302742544,1.3385464131922546
LSQ14auy,0.0825,1.0,193.5986597259212,753.992487431854,1.4761616808013338
LSQ14auy,0.0825,1.5,417.89426448683537,1671.1642539329334,1.5048818174158014
LSQ14auy,0.0825,2.0,774.8924124387363,2965.454532609554,1.4571246531470399
LSQ14auy,0.0825,2.5,1311.745609596313,4628.226148268017,1.3689123809182822
LSQ14auy,0.0825,3.0,2026.930489996448,6751.7917039163685,1.30645045010239
LSQ14auy,0.0825,3.5,2870.4930054498755,9325.168667386974,1.2792505070551663
LSQ14auy,0.0825,4.0,3816.429341265249,12135.83604466279,1.2560311859598703
LSQ14auy,0.0825,4.5,4851.352041016863,15608.95820759371,1.2687778180587228
LSQ14auy,0.0825,5.0,6129.290987229195,19683.85785181401,1.2667499504450963
LSQ14auy,0.0825,5.5,7482.744316627954,24224.437086955702,1.2754819705330553
LSQ14auy,0.0825,6.0,8977.374007769678,29358.301673978265,1.2864540250751852
LSQ14auy,0.0825,6.5,10573.21033451776,35003.56804779392,1.2997636103164754
LSQ14auy,0.0825,7.0,12461.3193259583,41122.21477988236,1.2962811798414178
LSQ14auy,0.0825,7.5,14412.39078152781,48315.8742837787,1.3133845334678071
LSQ14auy,0.0825,8.0,16777.64566845887,56787.647027913736,1.3238071401780482
LSQ14auy,0.0825,8.5,19590.86040698524,66634.29713794746,1.3291107775382627
LSQ14auy,0.0825,9.0,22784.41283339514,78705.42561841813,1.3459170768799698
LSQ14auy,0.0825,9.5,26713.23208102734,93428.5072760317,1.3593824321182244
LSQ14auy,0.0825,10.0,31998.45385353326,112408.5144336178,1.364175535843379
LSQ14azy,0.0458,1.0,2510.8518099252,4813.918732045249,0.7066941820487926
LSQ14azy,0.0458,1.5,5750.964602055997,10928.36619657613,0.6970363620187046
LSQ14azy,0.0458,2.0,10433.609815149151,19998.122155317647,0.7063865636386818
LSQ14azy,0.0458,2.5,16950.9324599931,32598.11025158073,0.7099970770210852
LSQ14azy,0.0458,3.0,24929.293224450423,48162.15369283243,0.7149898333935999
LSQ14azy,0.0458,3.5,34875.116017297136,67369.65188642938,0.7148716055880058
LSQ14azy,0.0458,4.0,47638.95506635777,92107.73676286776,0.7158347105044044
LSQ14azy,0.0458,4.5,63552.53568639364,122958.73111299991,0.7165662239627612
LSQ14azy,0.0458,5.0,80541.51258892947,153381.04552723214,0.6993797808114522
LSQ14azy,0.0458,5.5,94365.84896546662,179035.24467752545,0.6953092067952203
LSQ14azy,0.0458,6.0,106317.38379656024,201262.1696342742,0.6928946724075111
LSQ14azy,0.0458,6.5,117706.88868928686,222162.2856791468,0.6896711366282914
LSQ14azy,0.0458,7.0,128517.97987752465,241850.33735459403,0.686457017712938
LSQ14azy,0.0458,7.5,138053.78357094858,259950.0798012121,0.6871041036558924
LSQ14azy,0.0458,8.0,146547.28685180776,275411.1470524781,0.6850093290104211
LSQ14azy,0.0458,8.5,154115.51178625462,290304.00659794325,0.6875166922805315
LSQ14azy,0.0458,9.0,160450.61442007605,302204.7930929892,0.6873999091286103
LSQ14azy,0.0458,9.5,165323.81182739502,311564.0312246798,0.6880297606485442
LSQ14azy,0.0458,10.0,168941.16117977744,318858.34340134205,0.6896557763672191
LSQ14ba,0.07755,1.0,237.78508235204768,494.0821844954922,0.7940364729314843
LSQ14ba,0.07755,1.5,613.4621021570405,1127.146963129511,0.6604820169169032
LSQ14ba,0.07755,2.0,1113.2893958241673,2093.8938198879,0.6858664567237989
LSQ14ba,0.07755,2.5,1806.835527428156,3476.2897916806824,0.7104933791974339
LSQ14ba,0.07755,3.0,2735.577634516338,5259.638579919278,0.7097671448079839
LSQ14ba,0.07755,3.5,3955.589123799261,7634.147290547864,0.7138734018102605
LSQ14ba,0.07755,4.0,5269.072181901237,10495.511185705009,0.7481736193395783
LSQ14ba,0.07755,4.5,6728.8165218008335,13661.57411456198,0.7689051405048731
LSQ14ba,0.07755,5.0,8283.569829820666,16966.39243466203,0.7784299260013667
LSQ14ba,0.07755,5.5,9942.348124180911,20498.025769939468,0.785557673020852
LSQ14ba,0.07755,6.0,11736.270932254816,24407.80254020665,0.794996386347272
LSQ14ba,0.07755,6.5,13592.879562822498,28430.255427245786,0.8011732315731006
LSQ14ba,0.07755,7.0,15551.496857956858,33237.329164550894,0.824634802935238
LSQ14ba,0.07755,7.5,17670.349945383132,38260.26282962962,0.8387569967315144
LSQ14ba,0.07755,8.0,19721.52787543167,43460.56087278199,0.8578869223987367
LSQ14ba,0.07755,8.5,21944.49184451764,48147.71841544303,0.8531254583951865
LSQ14ba,0.07755,9.0,23981.262738671103,52410.03470456689,0.8488560001118507
LSQ14ba,0.07755,9.5,25584.25329205124,56312.62115450515,0.856582491547182
LSQ14ba,0.07755,10.0,27113.93883991812,59901.59217707992,0.8606143848659554
LSQ14bjj,0.08114,1.0,630.3581850176272,1332.030871557366,0.8123172347489148
LSQ14bjj,0.08114,1.5,1324.3921490426235,2889.254250450851,0.8469229081191899
LSQ14bjj,0.08114,2.0,2187.88421277889,4776.770724338895,0.8477751549065976
LSQ14bjj,0.08114,2.5,3183.003205186793,6679.266481873711,0.8047292371536802
LSQ14bjj,0.08114,3.0,4252.524739102254,8732.942560651662,0.7812843871760187
LSQ14bjj,0.08114,3.5,5328.789105590096,10757.408312410596,0.7626978010767558
LSQ14bjj,0.08114,4.0,6441.406982113173,12750.39331886422,0.7413571055497398
LSQ14bjj,0.08114,4.5,7348.963722996421,14383.805597436238,0.7291192530409456
LSQ14bjj,0.08114,5.0,8062.418172510969,15640.895409477216,0.7194907300229071
LSQ14bjj,0.08114,5.5,8515.480670175808,16366.123021821431,0.7093416098309007
LSQ14bjj,0.08114,6.0,8842.787518671354,16972.070301520256,0.7078640811270337
LSQ14bjj,0.08114,6.5,9159.660386844658,17431.016103344453,0.6986083312371234
LSQ14bjj,0.08114,7.0,9372.705439034216,17971.670800031246,0.706808715680252
LSQ14bjj,0.08114,7.5,9591.12238054318,18559.6599964789,0.7167514584407129
LSQ14bjj,0.08114,8.0,9768.528274906905,18805.588215097407,0.7111444606328872
LSQ14bjj,0.08114,8.5,10027.607656903505,18945.18953265928,0.6907540528567899
LSQ14bjj,0.08114,9.0,10290.15338824491,19107.429780269056,0.6719510592233174
LSQ14bjj,0.08114,9.5,10322.339795125306,19210.87719708881,0.6744226114639456
LSQ14bjj,0.08114,10.0,10427.042651534372,19398.88344817288,0.6740389592933748
LSQ14fms,0.078,1.0,101.72238628847415,437.98424176514425,1.585104864098239
